t_start,t_end,n_events,n_above_mc,b,b_drift_per_day,b_drift_ok,benioff_total_log10,benioff_curv,target_M,target_time,window_kind,region,wf_station,wf_n_snapshots,wf_n_successful,wf_spectral_slope,wf_spectral_r2,wf_waveform_entropy,wf_hht_imf1_if_median_hz
2000-07-17 04:19:22.152846260+00:00,2000-08-16 04:19:22.152846260+00:00,9,3,,,False,5.948568993713958,1.0067504681252673e-07,,,null_A,Cascadia,UW.LON,6,3,-0.14332400822301913,0.02589965161661789,4.232028841139722,0.09910622824139166
2022-05-01 21:06:21.315458048+00:00,2022-05-31 21:06:21.315458048+00:00,52,6,,,False,6.406868049748568,-1.5986708281384097e-07,,,null_A,Cascadia,UW.LON,6,6,-1.123680590792292,0.57843732804677,2.6437464809034634,8.203446841163657
2003-07-01 19:38:33.039151920+00:00,2003-07-31 19:38:33.039151920+00:00,14,2,,,False,5.8647254867391805,-2.3765852945418072e-08,,,null_A,Cascadia,UW.LON,6,6,-0.22242505834620743,0.06135227967689857,4.049122218797093,8.58929314387574
2013-10-22 10:12:44.095284864+00:00,2013-11-21 10:12:44.095284864+00:00,29,8,,,False,6.375445049352279,1.1150689067226206e-07,,,null_A,Cascadia,UW.LON,6,6,-0.3185021092703341,0.13585658508069345,3.074370181210304,8.929409042174195
2016-06-07 11:30:26.900731200+00:00,2016-07-07 11:30:26.900731200+00:00,24,4,,,False,6.108861455331644,-4.9102941618555515e-08,,,null_A,Cascadia,UW.LON,6,0,,,,
2013-10-29 20:30:16.827824896+00:00,2013-11-28 20:30:16.827824896+00:00,35,8,,,False,6.4456983139373385,-2.28996076720086e-07,,,null_A,Cascadia,UW.LON,6,6,-0.75156455015533,0.2927630233658781,2.674792608775169,8.78445388097389
2009-03-31 00:36:23.764516416+00:00,2009-04-30 00:36:23.764516416+00:00,45,9,,,False,6.535657716213195,-1.530152783497204e-07,,,null_A,Cascadia,UW.LON,6,6,-0.7370244254385686,0.2565995941609026,2.6542097534412683,8.694063364037746
2006-05-19 20:59:22.587761760+00:00,2006-06-18 20:59:22.587761760+00:00,31,2,,,False,6.20899822670048,-1.2860061214609526e-07,,,null_A,Cascadia,UW.LON,6,4,-0.4798580684968381,0.19168392891320105,3.994410876775561,8.436522889209005
2010-11-05 00:55:01.080859008+00:00,2010-12-05 00:55:01.080859008+00:00,40,7,,,False,6.428802902671951,1.4122366135123242e-08,,,null_A,Cascadia,UW.LON,6,6,-0.46681271258620094,0.1740895036095811,2.393040162134978,8.673114884623931
2022-03-22 01:52:14.255823744+00:00,2022-04-21 01:52:14.255823744+00:00,48,5,,,False,6.519634535954089,-2.3509063941591841e-07,,,null_A,Cascadia,UW.LON,6,6,-0.7586402523677274,0.25824986523150817,2.409222459224876,8.493193847433481
2022-03-14 00:37:41.698932224+00:00,2022-04-13 00:37:41.698932224+00:00,45,5,,,False,6.496944555675361,3.146729266113413e-07,,,null_A,Cascadia,UW.LON,6,6,-0.9893992872636922,0.3840250588550038,2.100208491100822,8.277035836554989
2022-04-07 04:18:59.956163456+00:00,2022-05-07 04:18:59.956163456+00:00,43,4,,,False,6.329567585958601,2.3140205509742485e-08,,,null_A,Cascadia,UW.LON,6,6,-0.8517615713752211,0.36995857368879426,2.6616603637490712,8.53115855006607
